gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,5,Blue,Support,aphromoo,100 Thieves,Taric,Ryze,Jayce,Irelia,Lee Sin,LeBlanc,36.93333333,0,0,1,9,9,16,0,0,0,0,0,0,0,4.807516667,0,0,0.6768953069,0,6.59205,0,6,0,0,0,0,0,0,0,0,0,,0,9.338416667,0,0,0,11,0,20.34781667,0,3,920,24.90974729,0.01702883797,0.1152797436,33,0.8935018051,0.3113207547,5,0.1353790614,7,8, , ,9178,118.6397112,8300,-0.1055634807,117,0,0,0,3.167870036,2434,2452,-18,3514,3634,-120,2930,2732,198,40,1,39,54,3,51
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,6,Red,Top,Huni,Clutch Gaming,Rumble,Aatrox,Yuumi,Sylas,Hecarim,Camille,36.93333333,1,4,2,7,16,9,0,0,0,0,1,0,0,4.807516667,0.1083032491,0.08122743682,0.6768953069,0,6.59205,6,0,1,0,0,1,0,0,0,0,1,,1,9.338416667,1,1,11,0,1,20.34781667,3,0,25885,700.8574007,0.2616073414,0.1984757571,11,0.297833935,0.09401709402,6,0.1624548736,5,5, , ,13833,244.6776173,12875,-0.03996194101,223,27,7,13,6.768953069,3528,2990,538,6007,4577,1430,4748,4606,142,79,74,5,133,117,16
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,7,Red,Jungle,Lira,Clutch Gaming,Skarner,Aatrox,Yuumi,Sylas,Hecarim,Camille,36.93333333,1,1,3,9,16,9,0,0,0,0,0,1,0,4.807516667,0.02707581227,0.02707581227,0.6768953069,1,6.59205,6,0,3,0,2,0,1,0,0,0,1,,1,9.338416667,1,1,11,0,1,20.34781667,3,0,5193,140.6046931,0.05248317264,0.1736573924,31,0.8393501805,0.264957265,12,0.3249097473,12,14, , ,12703,214.0819495,10650,0.04807692308,35,141,72,9,4.76534296,3523,3149,374,5542,4595,947,2845,3603,-758,51,62,-11,89,83,6
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,8,Red,Middle,Damonte,Clutch Gaming,Lux,Aatrox,Yuumi,Sylas,Hecarim,Camille,36.93333333,1,3,1,9,16,9,0,0,0,0,0,0,0,4.807516667,0.08122743682,0.1353790614,0.6768953069,0,6.59205,6,0,0,0,0,0,0,0,0,0,1,,1,9.338416667,1,1,11,0,1,20.34781667,3,0,32658,884.2418773,0.33005882,0.2112143867,15,0.4061371841,0.1282051282,6,0.1624548736,8,8, , ,14413,260.3815884,12700,-0.2299651568,259,33,18,11,7.906137184,3775,2963,812,5798,4726,1072,4827,4525,302,97,77,20,155,127,28
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,9,Red,ADC,Cody Sun,Clutch Gaming,Xayah,Aatrox,Yuumi,Sylas,Hecarim,Camille,36.93333333,1,8,1,4,16,9,2,0,0,0,0,0,0,4.807516667,0.2166064982,0,0.6768953069,0,6.59205,6,0,2,0,1,0,1,0,0,0,1,,1,9.338416667,1,1,11,0,1,20.34781667,3,0,27746,751.2454874,0.2804155802,0.2915336432,16,0.4332129964,0.1367521368,12,0.3249097473,10,10, , ,18070,359.3978339,15200,0.432,259,55,25,17,8.501805054,3917,2784,1133,6151,4390,1761,3243,2547,696,91,15,76,150,43,107
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,10,Red,Support,Vulcan,Clutch Gaming,Rakan,Aatrox,Yuumi,Sylas,Hecarim,Camille,36.93333333,1,0,2,13,16,9,0,0,0,0,0,0,0,4.807516667,0,0,0.6768953069,0,6.59205,6,0,0,0,0,0,0,0,0,0,1,,1,9.338416667,1,1,11,0,1,20.34781667,3,0,7464,202.0938628,0.0754350858,0.1251188207,44,1.19133574,0.3760683761,17,0.4602888087,19,20, , ,10493,154.2444043,9225,0.1055634807,19,0,0,0,0.5144404332,2452,2434,18,3634,3514,120,2732,2930,-198,1,40,-39,3,54,-51
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,100,Blue,Team,Team,100 Thieves, ,Ryze,Jayce,Irelia,Lee Sin,LeBlanc,36.93333333,0,9,16,32,9,16, , , , ,0,0,1,4.807516667,0.2436823105,0.4332129964,0.6768953069,0,6.59205,0,6,0,6,0,0,0,0,0,0,0,11.2714,0,9.338416667,0,0,0,11,0,20.34781667,0,3,54026,1462.797834, , ,106,2.870036101,1,40,1.083032491,28,30,0.4285714286,0.2325581395,61991,1029.146209,57650,-0.05071851226,973,142,111,5,30.18953069,14320,17195,-2875,21802,27132,-5330,18211,18395,-184,268,319,-51,424,530,-106
1132049,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132049?gameHash=86abf44ece94c765,LCS,2019-2,43625.61418,2,2,9.11,200,Red,Team,Team,Clutch Gaming, ,Aatrox,Yuumi,Sylas,Hecarim,Camille,36.93333333,1,16,9,42,16,9, , , , ,1,1,0,4.807516667,0.4332129964,0.2436823105,0.6768953069,1,6.59205,6,0,6,0,3,1,2,0,0,0,1,11.2714,1,9.338416667,1,1,11,0,1,20.34781667,3,0,98946,2679.043321, , ,117,3.167870036,1,53,1.435018051,54,57,0.675,0.3880597015,69512,1232.783394,60650,0.05071851226,795,256,122,50,28.4566787,17195,14320,2875,27132,21802,5330,18395,18211,184,319,268,51,530,424,106
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,1,Blue,Top,Solo,Echo Fox,Rumble,Olaf,Irelia,Ryze,LeBlanc,Jarvan IV,36.13333333,0,3,2,5,11,21,0,0,0,0,0,0,0,9.320133333,0.08302583026,0.110701107,0.8856088561,0,9.040766667,1,4,0,0,0,0,0,0,0,0,1,,0,19.31946667,0,0,3,8,1,26.4742,1,1,22576,624.797048,0.316669472,0.2141104426,16,0.442804428,0.1797752809,8,0.221402214,4,4, , ,12698,221.3933579,12485,-0.06321504751,246,22,10,3,7.41697417,3376,3509,-133,4747,5635,-888,4899,4706,193,95,85,10,132,134,-2
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,2,Blue,Jungle,Rush,Echo Fox,Nocturne,Olaf,Irelia,Ryze,LeBlanc,Jarvan IV,36.13333333,0,1,6,6,11,21,0,0,0,0,1,0,0,9.320133333,0.02767527675,0.1383763838,0.8856088561,0,9.040766667,1,4,0,4,0,0,0,0,0,0,1,,0,19.31946667,0,0,3,8,1,26.4742,1,1,6230,172.4169742,0.0873870841,0.1737222448,7,0.1937269373,0.07865168539,16,0.442804428,5,6, , ,11189,179.6313653,10745,-0.1274778896,47,144,111,0,5.28597786,3353,3543,-190,5000,5170,-170,2856,3472,-616,52,66,-14,89,93,-4
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,3,Blue,Middle,Yusui,Echo Fox,Aatrox,Olaf,Irelia,Ryze,LeBlanc,Jarvan IV,36.13333333,0,3,5,3,11,21,0,0,0,0,0,0,0,9.320133333,0.08302583026,0.08302583026,0.8856088561,0,9.040766667,1,4,0,0,0,0,0,0,0,0,1,,0,19.31946667,0,0,3,8,1,26.4742,1,1,14700,406.8265683,0.2061942434,0.244220928,15,0.4151291513,0.1685393258,13,0.3597785978,4,5, , ,13823,252.5280443,13575,0.0036900369,285,12,8,0,8.219557196,3470,3064,406,5320,4737,583,5057,4826,231,98,83,15,150,132,18
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,4,Blue,ADC,Lost,Echo Fox,Sivir,Olaf,Irelia,Ryze,LeBlanc,Jarvan IV,36.13333333,0,4,4,4,11,21,1,0,0,0,0,1,0,9.320133333,0.110701107,0.221402214,0.8856088561,0,9.040766667,1,4,1,0,1,0,0,0,0,0,1,,0,19.31946667,0,0,3,8,1,26.4742,1,1,21216,587.1586716,0.2975929978,0.2665963643,13,0.3597785978,0.1460674157,10,0.2767527675,7,8, , ,14659,275.6645756,14050,-0.04010462075,309,18,14,0,9.049815498,3184,3433,-249,4994,5478,-484,3241,3257,-16,81,92,-11,138,155,-17
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,5,Blue,Support,Hakuho,Echo Fox,Nautilus,Olaf,Irelia,Ryze,LeBlanc,Jarvan IV,36.13333333,0,0,4,6,11,21,0,0,0,0,0,1,0,9.320133333,0,0.02767527675,0.8856088561,0,9.040766667,1,4,0,0,0,0,0,0,0,0,1,,0,19.31946667,0,0,3,8,1,26.4742,1,1,6570,181.8265683,0.09215620266,0.1013500203,38,1.051660517,0.4269662921,8,0.221402214,11,13, , ,8485,104.797417,8375,0.106918239,74,0,0,0,2.04797048,2071,2025,46,3030,2816,214,2770,2753,17,14,0,14,24,1,23
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,6,Red,Top,Broken Blade,Team SoloMid,Kennen,Sona,Camille,Sylas,Sejuani,Skarner,36.13333333,1,4,4,9,21,11,0,0,0,0,0,0,0,9.320133333,0.110701107,0.08302583026,0.8856088561,0,9.040766667,4,1,0,0,0,0,0,0,0,0,0,,1,19.31946667,1,1,8,3,0,26.4742,1,1,20824,576.3099631,0.2363838627,0.2278805172,24,0.6642066421,0.1846153846,7,0.1937269373,10,10, , ,14889,282.0298893,13300,0.06321504751,257,14,7,0,7.5,3509,3376,133,5635,4747,888,4706,4899,-193,85,95,-10,134,132,2
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,7,Red,Jungle,Grig,Team SoloMid,Hecarim,Sona,Camille,Sylas,Sejuani,Skarner,36.13333333,1,5,3,5,21,11,0,0,0,0,0,0,0,9.320133333,0.1383763838,0.02767527675,0.8856088561,1,9.040766667,4,1,4,0,0,3,0,1,0,0,0,,1,19.31946667,1,1,8,3,0,26.4742,1,1,10312,285.3874539,0.1170567803,0.1694047773,35,0.9686346863,0.2692307692,6,0.1660516605,15,16, , ,12274,209.6590406,12208,0.1274778896,13,166,107,6,4.953874539,3543,3353,190,5170,5000,170,3472,2856,616,66,52,14,93,89,4
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,8,Red,Middle,Bjergsen,Team SoloMid,Zilean,Sona,Camille,Sylas,Sejuani,Skarner,36.13333333,1,3,1,15,21,11,1,0,0,0,0,0,0,9.320133333,0.08302583026,0.08302583026,0.8856088561,0,9.040766667,4,1,0,0,0,0,0,0,0,0,0,,1,19.31946667,1,1,8,3,0,26.4742,1,1,17716,490.295203,0.2011033669,0.2344324834,17,0.4704797048,0.1307692308,1,0.02767527675,7,8, , ,15182,290.1387454,13525,-0.0036900369,289,19,19,0,8.52398524,3064,3470,-406,4737,5320,-583,4826,5057,-231,83,98,-15,132,150,-18
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,9,Red,ADC,Zven,Team SoloMid,Lucian,Sona,Camille,Sylas,Sejuani,Skarner,36.13333333,1,8,2,6,21,11,2,2,0,0,0,0,1,9.320133333,0.221402214,0.110701107,0.8856088561,0,9.040766667,4,1,0,1,0,0,0,0,0,0,0,,1,19.31946667,1,1,8,3,0,26.4742,1,1,27282,755.0369004,0.30969192,0.2734312178,13,0.3597785978,0.1,12,0.332103321,3,3, , ,16926,338.404428,14625,0.04010462075,340,13,4,7,9.769372694,3433,3184,249,5478,4994,484,3257,3241,16,92,81,11,155,138,17
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,10,Red,Support,Smoothie,Team SoloMid,Yuumi,Sona,Camille,Sylas,Sejuani,Skarner,36.13333333,1,1,1,18,21,11,0,0,0,0,0,0,0,9.320133333,0.02767527675,0,0.8856088561,0,9.040766667,4,1,0,0,0,0,0,0,0,0,0,,1,19.31946667,1,1,8,3,0,26.4742,1,1,11960,330.99631,0.1357640702,0.09485100426,41,1.134686347,0.3153846154,3,0.08302583026,13,13, , ,8940,117.3896679,7525,-0.106918239,3,0,0,0,0.08302583026,2025,2071,-46,2816,3030,-214,2753,2770,-17,0,14,-14,1,24,-23
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,100,Blue,Team,Team,Echo Fox, ,Olaf,Irelia,Ryze,LeBlanc,Jarvan IV,36.13333333,0,11,21,24,11,21, , , , ,1,1,0,9.320133333,0.3044280443,0.5811808118,0.8856088561,0,9.040766667,1,4,1,4,1,0,0,0,0,0,1,12.28286667,0,19.31946667,0,0,3,8,1,26.4742,1,1,71292,1973.02583, , ,89,2.463099631,1,55,1.522140221,31,36,0.5636363636,0.275862069,60854,1034.01476,59230,-0.03243835798,961,196,143,3,32.0202952,15454,15574,-120,23091,23836,-745,18823,19014,-191,340,326,14,533,515,18
1132064,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132064?gameHash=a9d9251808c97cae,LCS,2019-2,43625.65615,2,2,9.11,200,Red,Team,Team,Team SoloMid, ,Sona,Camille,Sylas,Sejuani,Skarner,36.13333333,1,21,11,53,21,11, , , , ,0,0,1,9.320133333,0.5811808118,0.3044280443,0.8856088561,1,9.040766667,4,1,4,1,0,3,0,1,0,0,0,12.28286667,1,19.31946667,1,1,8,3,0,26.4742,1,1,88094,2438.02583, , ,130,3.597785978,1,29,0.8025830258,48,50,0.5454545455,0.1964285714,68211,1237.621771,61183,0.03243835798,902,212,137,13,30.8302583,15574,15454,120,23836,23091,745,19014,18823,191,326,340,-14,515,533,-18
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,1,Blue,Top,Hauntzer,Golden Guardians,Kennen,Yuumi,Sona,Sylas,Jarvan IV,Hecarim,35.43333333,1,2,2,6,17,9,0,0,0,0,0,0,1,4.04795,0.05644402634,0.02822201317,0.7337723424,0,6.623933333,4,0,0,0,0,0,0,0,0,0,0,,0,13.75771667,0,0,8,4,0,24.5614,1,1,17517,494.3650047,0.232725292,0.2198475669,21,0.5926622766,0.1627906977,14,0.3951081844,9,9, , ,13895,261.9668862,12975,0.1508495649,280,8,7,0,8.127939793,3235,3644,-409,5020,6050,-1030,4758,4740,18,84,91,-7,131,135,-4
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,2,Blue,Jungle,Contractz,Golden Guardians,Olaf,Yuumi,Sona,Sylas,Jarvan IV,Hecarim,35.43333333,1,5,2,2,17,9,1,0,0,0,0,0,0,4.04795,0.1411100659,0.1128880527,0.7337723424,1,6.623933333,4,0,2,0,0,0,1,1,0,0,0,,0,13.75771667,0,0,8,4,0,24.5614,1,1,11882,335.3339605,0.1578604738,0.1864288117,15,0.4233301976,0.1162790698,16,0.4515522107,11,11, , ,12484,222.1456256,11700,0.06622516556,36,154,88,28,5.362182502,3019,3434,-415,4165,6180,-2015,3263,3216,47,60,56,4,80,89,-9
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,3,Blue,Middle,Froggen,Golden Guardians,Anivia,Yuumi,Sona,Sylas,Jarvan IV,Hecarim,35.43333333,1,4,2,5,17,9,1,0,0,0,0,0,0,4.04795,0.1128880527,0,0.7337723424,0,6.623933333,4,0,1,0,0,0,1,0,0,0,0,,0,13.75771667,0,0,8,4,0,24.5614,1,1,12217,344.7883349,0.1623111772,0.2208896826,21,0.5926622766,0.1627906977,8,0.2257761054,9,9, , ,13939,263.2086548,12475,-0.05836575875,260,42,24,6,8.523047977,3319,3341,-22,5131,6229,-1098,4512,4451,61,87,93,-6,143,129,14
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,4,Blue,ADC,Deftly,Golden Guardians,Varus,Yuumi,Sona,Sylas,Jarvan IV,Hecarim,35.43333333,1,4,1,7,17,9,1,0,0,0,0,0,0,4.04795,0.1128880527,0.05644402634,0.7337723424,0,6.623933333,4,0,1,0,1,0,0,0,0,0,0,,0,13.75771667,0,0,8,4,0,24.5614,1,1,26312,742.5776105,0.3495728653,0.2351714043,17,0.4797742239,0.1317829457,18,0.5079962371,9,10, , ,14542,280.2265287,13825,0.1371980676,296,12,8,0,8.692380056,3616,2973,643,5322,4719,603,3325,3177,148,85,75,10,132,114,18
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,5,Blue,Support,Olleh,Golden Guardians,Tahm Kench,Yuumi,Sona,Sylas,Jarvan IV,Hecarim,35.43333333,1,2,2,8,17,9,0,0,0,0,0,0,0,4.04795,0.05644402634,0.05644402634,0.7337723424,0,6.623933333,4,0,0,0,0,0,0,0,0,0,0,,0,13.75771667,0,0,8,4,0,24.5614,1,1,7341,207.1777987,0.09753019171,0.1376625345,55,1.552210724,0.4263565891,11,0.3104421449,16,17, , ,10425,164.0365005,9375,0.1885030639,91,0,0,0,2.568203198,2458,2138,320,3514,3955,-441,2806,2643,163,17,10,7,28,10,18
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,6,Red,Top,Licorice,Cloud9,Neeko,Irelia,Ryze,Aatrox,Rumble,Jayce,35.43333333,0,1,3,4,9,17,0,0,0,0,0,1,0,4.04795,0.02822201317,0.05644402634,0.7337723424,0,6.623933333,0,4,0,0,0,0,0,0,0,0,1,,1,13.75771667,1,1,4,8,1,24.5614,1,1,17639,497.8080903,0.2404509392,0.2189596915,17,0.4797742239,0.1197183099,2,0.05644402634,5,6, , ,12311,217.2632173,11155,-0.1508495649,242,16,12,0,7.281279398,3644,3235,409,6050,5020,1030,4740,4758,-18,91,84,7,135,131,4
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,7,Red,Jungle,Svenskeren,Cloud9,Rek'Sai,Irelia,Ryze,Aatrox,Rumble,Jayce,35.43333333,0,4,4,4,9,17,0,0,0,0,1,0,0,4.04795,0.1128880527,0.1411100659,0.7337723424,0,6.623933333,0,4,0,2,0,0,0,0,0,0,1,,1,13.75771667,1,1,4,8,1,24.5614,1,1,13558,382.6340546,0.1848196516,0.1974572511,44,1.241768579,0.3098591549,20,0.5644402634,12,13, , ,11555,195.9273754,10950,-0.06622516556,34,132,90,12,4.684854186,3434,3019,415,6180,4165,2015,3216,3263,-47,56,60,-4,89,80,9
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,8,Red,Middle,Nisqy,Cloud9,Azir,Irelia,Ryze,Aatrox,Rumble,Jayce,35.43333333,0,0,3,5,9,17,0,0,0,0,0,0,0,4.04795,0,0.1128880527,0.7337723424,0,6.623933333,0,4,0,1,0,0,0,0,0,0,1,,1,13.75771667,1,1,4,8,1,24.5614,1,1,21991,620.6302916,0.2997764388,0.245923069,22,0.6208842897,0.1549295775,11,0.3104421449,10,12, , ,13259,244.0176858,13225,0.05836575875,264,16,8,4,7.902163688,3341,3319,22,6229,5131,1098,4451,4512,-61,93,87,6,129,143,-14
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,9,Red,ADC,Sneaky,Cloud9,Xayah,Irelia,Ryze,Aatrox,Rumble,Jayce,35.43333333,0,2,4,1,9,17,1,0,0,0,0,0,0,4.04795,0.05644402634,0.1128880527,0.7337723424,0,6.623933333,0,4,0,1,0,0,0,0,0,0,1,,1,13.75771667,1,1,4,8,1,24.5614,1,1,10500,296.3311383,0.1431336732,0.2321000717,15,0.4233301976,0.1056338028,10,0.2822201317,5,5, , ,12773,230.3017874,12050,-0.1371980676,261,24,24,0,8.043273754,2973,3616,-643,4719,5322,-603,3177,3325,-148,75,85,-10,114,132,-18
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,10,Red,Support,Zeyzal,Cloud9,Lux,Irelia,Ryze,Aatrox,Rumble,Jayce,35.43333333,0,2,3,4,9,17,0,0,0,0,0,0,0,4.04795,0.05644402634,0.05644402634,0.7337723424,0,6.623933333,0,4,0,0,0,0,0,0,0,0,1,,1,13.75771667,1,1,4,8,1,24.5614,1,1,9670,272.9068674,0.1318192971,0.1055599167,44,1.241768579,0.3098591549,6,0.169332079,15,16, , ,8324,104.7420508,7760,-0.1885030639,24,0,0,0,0.6773283161,2138,2458,-320,3955,3514,441,2643,2806,-163,10,17,-7,10,28,-18
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,100,Blue,Team,Team,Golden Guardians, ,Yuumi,Sona,Sylas,Jarvan IV,Hecarim,35.43333333,1,17,9,28,17,9, , , , ,0,0,1,4.04795,0.4797742239,0.2539981185,0.7337723424,1,6.623933333,4,0,4,0,1,0,2,1,0,0,0,11.87323333,0,13.75771667,0,0,8,4,0,24.5614,1,1,75269,2124.242709, , ,129,3.640639699,1,67,1.890874882,54,56,0.5818181818,0.2631578947,65285,1191.584196,60350,0.09022426184,963,216,127,34,33.27375353,15647,15530,117,23152,27133,-3981,18664,18227,437,333,325,8,514,477,37
1132087,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132087?gameHash=983c39877f3d6ffd,LCS,2019-2,43625.69777,2,2,9.11,200,Red,Team,Team,Cloud9, ,Irelia,Ryze,Aatrox,Rumble,Jayce,35.43333333,0,9,17,18,9,17, , , , ,1,1,0,4.04795,0.2539981185,0.4797742239,0.7337723424,0,6.623933333,0,4,0,4,0,0,0,0,0,0,1,11.87323333,1,13.75771667,1,1,4,8,1,24.5614,1,1,73358,2070.310442, , ,142,4.00752587,1,49,1.382878645,47,52,0.4912280702,0.2916666667,58222,992.2521167,55140,-0.09022426184,825,188,134,16,28.58889934,15530,15647,-117,27133,23152,3981,18227,18664,-437,325,333,-8,477,514,-37
1132103,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132103?gameHash=7a350210fef25a18,LCS,2019-2,43625.74009,2,2,9.11,1,Blue,Top,V1per,FlyQuest,Kennen,Yuumi,Ryze,Sejuani,LeBlanc,Syndra,31.11666667,0,0,2,1,3,8,0,0,0,0,0,0,0,3.5915,0,0.03213711837,0.3535083021,0,7.638983333,2,2,0,0,0,0,0,0,0,0,0,,1,13.75648333,0,0,1,11,0,26.0693,0,1,13252,425.8810927,0.3122599496,0.2453673057,15,0.4820567756,0.1612903226,5,0.1606855919,4,4, , ,10860,217.7521157,10200,0.1085271318,248,3,2,0,8.066416711,3840,2992,848,5657,4340,1317,4736,4618,118,92,75,17,125,110,15
1132103,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132103?gameHash=7a350210fef25a18,LCS,2019-2,43625.74009,2,2,9.11,2,Blue,Jungle,Santorin,FlyQuest,Lee Sin,Yuumi,Ryze,Sejuani,LeBlanc,Syndra,31.11666667,0,1,1,2,3,8,0,0,0,0,1,0,0,3.5915,0.03213711837,0.1285484735,0.3535083021,1,7.638983333,2,2,2,2,0,1,1,0,0,0,0,,1,13.75648333,0,0,1,11,0,26.0693,0,1,4517,145.1633637,0.1064351186,0.1689946622,16,0.5141938939,0.1720430108,13,0.4177825388,7,10, , ,8751,149.974933,8650,-0.2164948454,29,131,100,0,5.141938939,3743,3440,303,5141,5222,-81,3892,3542,350,70,59,11,98,96,2
1132103,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1132103?gameHash=7a350210fef25a18,LCS,2019-2,43625.74009,2,2,9.11,3,Blue,Middle,Pobelter,FlyQuest,Jayce,Yuumi,Ryze,Sejuani,LeBlanc,Syndra,31.11666667,0,0,4,2,3,8,0,0,0,0,0,1,0,3.5915,0,0.06427423674,0.3535083021,0,7.638983333,2,2,0,0,0,0,0,0,0,0,0,,1,13.75648333,0,0,1,11,0,26.0693,0,1,11042,354.8580611,0.260185207,0.2163971233,14,0.4499196572,0.1505376344,6,0.1928227102,6,7, , ,10060,192.042421,10205,-0.2941913916,245,12,9,0,8.259239422,3537,3680,-143,5162,6348,-1186,4755,4980,-225,95,87,8,141,148,-7
